idrss_entries,title,public_date,category,provider,number_of_articles
"1386","Why Martha Stewart Roasted the Hand that Fed Her","Wed Mar 06 11:02:43 EST 2013","Business","Businessweek","122"
"1387","Brown-Forman posts 18 percent net income gain","Wed Mar 06 10:15:55 EST 2013","Business","Houston Chronicle","15"
"1388","Euro Hovers Near $1.30","Wed Mar 06 11:19:12 EST 2013","Business","Wall Street Journal","148"
"1401","Dell's Special Committee Recommends Buyout","Wed Mar 06 11:16:36 EST 2013","Business","ValueWalk","47"
"1405","Global stocks tick higher to fresh records, euro retreats","Wed Mar 06 11:22:51 EST 2013","Business","Reuters","148"
"1406","Samsung to invest $112 million in Sharp, an Apple supplier","Wed Mar 06 11:15:03 EST 2013","Business","Los Angeles Times","96"
"1427","Microsoft to pay £485m EU fine over botched web browser choice","Wed Mar 06 10:50:12 EST 2013","Business","Telegraph.co.uk","168"
"1440","Staples Raises Dividend 9%","Wed Mar 06 11:06:04 EST 2013","Business","Motley Fool","32"
"1441","Chavez Oil Decline Leaves Prospects for Biggest Reserves","Wed Mar 06 10:35:53 EST 2013","Business","Bloomberg","-1"
"1446","Business Spending Outlook Improves as US Profits Grow: Economy","Wed Mar 06 11:16:22 EST 2013","Business","Bloomberg","-1"
"1469","EU Competition Commission announces details of Microsoft fine","Wed Mar 06 11:36:40 EST 2013","Business","BBC News","173"
"1470","US Corn, Wheat Futures Sustain Losses in Open-Outcry Trade","Wed Mar 06 11:27:36 EST 2013","Business","Wall Street Journal","64"
"1482","Kuroda: 'Whatever We Can Do'","Mon Mar 04 11:20:28 EST 2013","Business","Slate Magazine (blog)","-1"
"1483","UK Stocks Are Little Changed From a Five-Year High","Wed Mar 06 11:22:12 EST 2013","Business","Bloomberg","84"
"1491","Business Spending Outlook Improves as US Profits Grow","Wed Mar 06 11:47:00 EST 2013","Business","Businessweek","-1"
"1492","Martha Stewart: I Changed The Colors Of America's Towels Forever!","Wed Mar 06 11:38:20 EST 2013","Business","Business Insider","133"
"1496","US Stocks Little Changed After Dow Rally Amid Jobs Data","Wed Mar 06 11:46:53 EST 2013","Business","Businessweek","770"
"1497","Bank of Canada Says Rate Appropriate for a Period of Time","Wed Mar 06 11:50:41 EST 2013","Business","Bloomberg","67"
"1506","Microsoft fined $731m in EU anti-trust penalty","Wed Mar 06 11:53:37 EST 2013","Business","Telegraph.co.uk","178"
"1507","Plots & Ploys: Long Live Hotel Penn","Wed Mar 06 11:53:09 EST 2013","Business","Wall Street Journal (blog)","85"
"1508","Bank of Canada Says 1% Rate 'Appropriate for Some Time","Wed Mar 06 11:50:41 EST 2013","Business","Bloomberg","69"
"1525","Deals and earnings lift FTSE","Wed Mar 06 11:51:06 EST 2013","Business","Financial Times","84"
"1537","News Summary: Staples 4Q net income falls on charges, outlook weak","Wed Mar 06 11:56:19 EST 2013","Business","Washington Post","34"
"1538","Dell special committee recommends sale","Wed Mar 06 11:38:40 EST 2013","Business","Huffington Post","49"
"1539","13 Martha Stewart court moments","Wed Mar 06 12:00:46 EST 2013","Business","CNNMoney","135"
"1540","EU fines Microsoft $733M for breaking browser pact","Wed Mar 06 06:34:56 EST 2013","Business","Huffington Post","178"
"1560","BOE's King Calls on Government to 'Decisively' Restructure RBS","Wed Mar 06 12:03:02 EST 2013","Business","San Francisco Chronicle","60"
"1561","Dell Board Committee Insists Sale Was Best Outcome","Wed Mar 06 08:33:05 EST 2013","Business","New York Times","49"
"1563","Dow Poised to Pass All-Time High","Tue Mar 05 07:07:09 EST 2013","Business","TheStreet.com","143"
"1564","Nasdaq, SharesPost Unveil Pre-IPO Exchange","Wed Mar 06 11:29:41 EST 2013","Business","Fox Business","-1"
"1572","Bank of England's King says the UK government needs to face up to RBS losses","Wed Mar 06 11:44:28 EST 2013","Business","Washington Post","61"
"1573","Dell Board Group Defends $24.4 Billion Deal to Take Company Private","Wed Mar 06 12:15:20 EST 2013","Business","eWeek","52"
"1574","Five MN Cos. Make List of “World's Most Ethical”","Wed Mar 06 12:10:16 EST 2013","Business","Twin Cities Business Magazine","42"
"1594","Stocks Pare Gains to Turn Mixed, but Dow Sets Record High for 2nd Day","Wed Mar 06 12:27:10 EST 2013","Business","CNBC.com","787"
"1602","Dell reaffirms buyout plan, may extend deadline","Wed Mar 06 11:41:26 EST 2013","Business","Business Recorder","52"
"1603","Sharp Jumps on Potential Samsung Investment","Tue Mar 05 23:50:46 EST 2013","Business","Wall Street Journal (blog)","114"
"1604","EURO GOVT-Italy gains but political stalemate still a risk","Wed Mar 06 12:07:28 EST 2013","Business","Reuters","154"
"1621","UPDATE 2-Polish c.bank, chided by premier, cuts rates to new low","Wed Mar 06 12:27:34 EST 2013","Business","Reuters","-1"
"1622","JC Penney CEO Johnson may be running out of time","Wed Mar 06 12:29:46 EST 2013","Business","MSN Money","87"
"1638","Citi, Oppenheimer cut ratings on JC Penney stock","Wed Mar 06 12:34:14 EST 2013","Business","Reuters","88"
"1639","News Summary: US orders for core capital goods post 7.2 percent rise in January","Wed Mar 06 12:36:35 EST 2013","Business","Washington Post","20"
"1640","Missing From Washington: Accountability","Mon Mar 04 13:05:42 EST 2013","Business","U.S. News & World Report (blog)","-1"
"1641","DOJ lets important deadline pass in T-Mobile\MetroPCS deal","Wed Mar 06 12:35:35 EST 2013","Business","CNET","31"
"1646","Wall Street pulls back on caution after Dow hits record","Wed Mar 06 12:47:37 EST 2013","Business","Reuters","782"
"1659","Life After Facebook: Nasdaq Will Hook Up With SharesPost To Sell Private Stock","Wed Mar 06 12:37:16 EST 2013","Business","Forbes","-1"
"1660","US stocks edge up following Dow's record day","Wed Mar 06 12:48:14 EST 2013","Business","Boston.com","783"
"1670","UK Stocks Are Little Changed Near a Five-Year High","Wed Mar 06 12:49:45 EST 2013","Business","Bloomberg","87"
"1672","GLOBAL MARKETS-Stocks tick higher; euro retreats before ECB meet","Wed Mar 06 12:47:30 EST 2013","Business","Reuters","158"
"1682","Samsung-Sharp Deal Could Reshape Tech Alliances","Wed Mar 06 00:36:23 EST 2013","Business","Wall Street Journal (blog)","114"
"1692","Stocks tick higher; euro retreats before ECB meet","Wed Mar 06 13:02:40 EST 2013","Business","Reuters","158"
"1704","Martha Stewart Is Too Big to Fail","Wed Mar 06 12:08:08 EST 2013","Business","New York Magazine","137"
"1732","T-Mobile, MetroPCS Deal Gets DOJ Green Light","Wed Mar 06 12:15:21 EST 2013","Business","eWeek","34"
"1750","DOJ Has No Objections to T-Mobile\MetroPCS Merger","Wed Mar 06 13:05:17 EST 2013","Business","TechnoBuffalo","-1"
"1757","CANADA FX DEBT-C$ near 8-mth lows as Bank of Canada softens stance","Wed Mar 06 13:12:21 EST 2013","Business","Reuters","70"
"1770","Global stocks tick higher; euro falls before ECB meet","Wed Mar 06 13:02:40 EST 2013","Business","Reuters","157"
"1774","After a record day, the Dow Jones industrial average keeps climbing on Wall Street","Wed Mar 06 12:50:15 EST 2013","Business","Washington Post","802"
"1775","Nasdaq, SharesPost take private markets semi-public with new SF-based venture","Wed Mar 06 13:21:55 EST 2013","Business","VentureBeat","24"
"1781","Private-sector job growth holding up, ADP report finds","Wed Mar 06 10:42:23 EST 2013","Business","Los Angeles Times","124"
"1795","Stocks waver, Dow in record territory","Wed Mar 06 13:41:34 EST 2013","Business","USA TODAY","799"
"1804","Factory Orders in U.S. Fell 2% in January on Defense Cutbacks","Wed Mar 06 10:47:40 EST 2013","Business","Bloomberg","20"
"1807","Vodafone shares jump on deal talk","Wed Mar 06 13:36:21 EST 2013","Business","Telegraph.co.uk","92"
"1823","PRECIOUS-Gold up slightly, faces headwind from Wall Street rally","Wed Mar 06 13:27:51 EST 2013","Business","Reuters","109"
"1828","Jobs, factory data offer hope for economy","Wed Mar 06 13:49:42 EST 2013","Business","Reuters","130"
"1835","Sharp deal puts tie-up benefits in focus","Wed Mar 06 13:42:42 EST 2013","Business","Financial Times","117"
"1844","UPDATE 2-Thirst for Jack Daniel's drives up Brown-Forman profit","Wed Mar 06 13:51:16 EST 2013","Business","Reuters","18"
"1846","Hugo Chavez Leaves Venezuela Rich in Oil, But Ailing","Wed Mar 06 13:01:09 EST 2013","Business","National Geographic","174"
"1849","Experts see no sea change in Venezuelan oil policy","Wed Mar 06 13:10:00 EST 2013","Business","AFP","174"
"1850","Dow hits another record on ADP jobs data, S&P flat","Wed Mar 06 14:06:46 EST 2013","Business","Reuters","144"
"1854","Nasdaq And Sharespost Form Private Company Exchange In Joint Venture","Wed Mar 06 13:31:18 EST 2013","Business","Forbes","25"
"1869","Fed Says Modest Growth Bolstered by Housing in Beige Book Survey","Wed Mar 06 14:02:33 EST 2013","Business","Bloomberg","18"
"1877","JC Penney loses more supporters","Wed Mar 06 14:09:15 EST 2013","Business","MarketWatch","93"
"1878","LGBT themes, faces in mainstream advertising multiply as more companies ...","Wed Mar 06 13:24:39 EST 2013","Business","Washington Post","6"
"1885","ECB to urge Italy to stay course on reform","Wed Mar 06 12:47:14 EST 2013","Business","Economic Times","160"
"1889","Euro slides vs. dollar as ECB seen signaling future easing","Wed Mar 06 14:13:39 EST 2013","Business","Reuters","160"
"1890","Markey introduces revamped bill to fight fish fraud","Wed Mar 06 13:45:44 EST 2013","Business","Boston.com","5"
"1898","GM Plans Arizona Computer Center, Hiring 1000 IT Workers","Wed Mar 06 14:15:30 EST 2013","Business","Bloomberg","-1"
"1899","Fed Says Modest Growth Spurred by Housing in Survey","Wed Mar 06 14:02:33 EST 2013","Business","Bloomberg","21"
"1907","Disney Shareholders Reject Call to Split Chairman-CEO Job","Wed Mar 06 13:45:17 EST 2013","Business","Bloomberg","11"
"1908","The Martha Stewart Courtroom Drama Is About More than the Legalities","Wed Mar 06 14:15:04 EST 2013","Business","Forbes","138"
"1921","Disney Shareholders Defeat Governance Proposals","Wed Mar 06 14:21:35 EST 2013","Business","Wall Street Journal","14"
"1922","GM to Hire 1000 High Tech Employees in Phoenix","Wed Mar 06 14:01:54 EST 2013","Business","MarketWatch (press release)","-1"
"1927","Vornado confirms it's sold 40 pct of Penney stake","Wed Mar 06 14:28:00 EST 2013","Business","The Associated Press","95"
"1931","'Martha Is Going to Win' Regardless: Former Chairman","Wed Mar 06 13:27:16 EST 2013","Business","CNBC.com (blog)","138"
"1936","Best Buy follows Yahoo's lead on telecommuting ban","Wed Mar 06 14:14:11 EST 2013","Business","Today.com (blog)","41"
"1952","US Stocks Mostly Higher; DJIA Adds to Record High","Wed Mar 06 14:33:08 EST 2013","Business","Wall Street Journal","795"
"1957","MARKET WATCH: Oil markets escalate following death of Chavez","Wed Mar 06 14:37:59 EST 2013","Business","Oil & Gas Journal","51"
"1972","A New Way to Trade Shares in Private Companies","Wed Mar 06 14:40:51 EST 2013","Business","Businessweek","25"
"1982","US Stocks Fluctuate After Dow Average Reaches Record","Wed Mar 06 14:53:53 EST 2013","Business","Businessweek","813"
"1995","Chandler to be home to GM's newest IT innovation center","Wed Mar 06 14:52:03 EST 2013","Business","Arizona Republic","9"
"2002","Maryland's Bay Bridge closed because of high winds","Wed Mar 06 14:49:55 EST 2013","Business","Washington Post","11"
"2037","Oil drops on US supplies; pump price down to $3.73","Wed Mar 06 13:15:58 EST 2013","Business","Arizona Daily Sun","42"
"2038","News Summary: US business hiring steady in Feb.","Wed Mar 06 14:42:00 EST 2013","Business","The Associated Press","115"
"2059","Legos spill on highway in West Virginia, cause traffic problems","Wed Mar 06 14:59:47 EST 2013","Business","Zap2it.com (blog)","28"
"2063","Global stocks rise on data; euro falls before ECB meet","Wed Mar 06 15:23:30 EST 2013","Business","Reuters","162"
"2064","Close calls on easing for ECB, Bank of England","Wed Mar 06 14:56:02 EST 2013","Business","MarketWatch","162"
"2067","UPDATE 1-Citi, Oppenheimer cut ratings on JC Penney stock","Wed Mar 06 15:00:10 EST 2013","Business","Reuters","102"
"2068","Feds look to ship Wash. radioactive waste to NM","Wed Mar 06 15:23:38 EST 2013","Business","Seattle Post Intelligencer","36"
"2069","Bay Bridge closed in both directions","Wed Mar 06 15:18:24 EST 2013","Business","Washington Post (blog)","19"
"2085","Catastrophic LEGO Incident Leaves West Virginia Highway Strewn With Bricks","Wed Mar 06 11:41:05 EST 2013","Business","The Consumerist","-1"
"2088","Washington Nuclear-Waste Site Faces $171 Million in Cuts","Tue Mar 05 15:49:00 EST 2013","Business","Bloomberg","36"
"2091","Dell (DELL) Jumps Amid Reports Of Icahn Stake Purchase","Wed Mar 06 15:09:46 EST 2013","Business","iStockAnalyst (press release)","-1"
"2094","Breaking News from CNBC's David Faber: Icahn Likely Amassed A Dell Position ...","Wed Mar 06 15:04:45 EST 2013","Business","CNBC.com","14"
"2095","Stocks gain as Dow extends record rise","Wed Mar 06 15:27:45 EST 2013","Business","MarketWatch","812"
"2101","US Federal Reserve Beige Book: Richmond District (Text)","Wed Mar 06 15:18:26 EST 2013","Business","Businessweek","53"
"2103","US Growth 'Modest' but Gradual: Fed Beige Book","Wed Mar 06 14:43:58 EST 2013","Business","CNBC.com","53"
"2108","Who Can Save J.C. Penney?","Wed Mar 06 15:19:14 EST 2013","Business","Forbes","101"
"2123","Best Buy Backs Away from Telecommuting","Wed Mar 06 15:38:26 EST 2013","Business","ABC News","47"
"2134","Mass. lawmaker's bill aims to fight seafood fraud","Wed Mar 06 15:41:14 EST 2013","Business","Boston.com","6"
"2151","J.C. Penney loses more supporters","Wed Mar 06 15:48:13 EST 2013","Business","MarketWatch","101"
"2159","Bay Bridge Closed Due to High Winds, tractor trailer partially overturned on bridge","Wed Mar 06 15:05:43 EST 2013","Business","My Eastern Shore","19"
"2171","Best Buy puts controls on telecommuting","Wed Mar 06 15:38:29 EST 2013","Business","Kansas City Star","267"
"2177","Md. closes Bay Bridge due to winds from storm; tractor-trailer overturned in ...","Wed Mar 06 14:58:48 EST 2013","Business","Houston Chronicle","20"
"2178","Dow closes at another record high","Wed Mar 06 16:08:20 EST 2013","Business","Reuters","171"
"2188","Stocks waver, Dow hits new all-time high (again)","Wed Mar 06 16:10:31 EST 2013","Business","USA TODAY","813"
"2189","ADP Doesn't Change Forecast of Modest Payrolls Gain","Wed Mar 06 15:25:22 EST 2013","Business","Wall Street Journal (blog)","103"
"2190","Chesapeake Bay Bridge Closed After Truck Crash in Storm - WBOC-TV 16 ...","Wed Mar 06 16:09:23 EST 2013","Business","WBOC TV 16","-1"
"2196","Bay Bridge Closed Due to High Winds, Accident","Wed Mar 06 15:32:14 EST 2013","Business","Patch.com","17"
"2209","Winter storm brings flooding, road closures, power outages to Maryland's ...","Wed Mar 06 15:57:30 EST 2013","Business","Washington Post","20"
"2210","Amid a Record Rally, Stock-Picker Funds Aim for a Turn in the Spotlight","Wed Mar 06 16:11:44 EST 2013","Business","Wall Street Journal","813"
"2221","Who's Afraid of Sheryl Sandberg?","Wed Mar 06 16:12:37 EST 2013","Business","The Nation.","19"
"2228","Fed says economy growing modestly in the West and much of nation","Wed Mar 06 16:13:41 EST 2013","Business","Los Angeles Times","55"
"2234","Ex-Deutsche Bank worker says was fired after speaking out: lawsuit","Wed Mar 06 15:51:17 EST 2013","Business","Fox Business","5"
"2235","Sheryl Sandberg's 'Lean In'","Wed Mar 06 16:06:01 EST 2013","Business","New York Times","21"
"2236","Euro retreats vs. dollar as ECB seen flagging future easing","Wed Mar 06 16:26:40 EST 2013","Business","Reuters","37"
"2237","Fed survey: US economy expanding moderately in early part of year, led by ...","Wed Mar 06 16:27:39 EST 2013","Business","Washington Post","60"
"2246","Global stocks rise on data; euro off before ECB meet","Wed Mar 06 15:26:00 EST 2013","Business","Chicago Tribune","151"
"2250","Nasdaq to Form Exchange for Private Firms","Wed Mar 06 16:26:51 EST 2013","Business","Wall Street Journal","30"
"2251","Jim Lentz becomes highest-ranking American Toyota executive","Wed Mar 06 16:18:52 EST 2013","Business","89.3 KPCC (blog)","-1"
"2258","Akerson Says GM Working on 200-Mile Range Electric Car","Wed Mar 06 16:21:36 EST 2013","Business","Bloomberg","14"
"2259","Bank of America: Jobs Report Winner","Wed Mar 06 16:22:13 EST 2013","Business","TheStreet.com","60"
"2261","Dollar holds ground in face of equity rally","Wed Mar 06 08:41:58 EST 2013","Business","MarketWatch","41"
