idrss_entries,title,public_date,category,provider,number_of_articles
"4649","Global temperatures hung a U-turn in 1900, reversing a 5000-year chill-down","Thu Mar 07 14:49:28 EST 2013","Science","Ars Technica","38"
"4670","Thousands of Sharks Shut Down Florida Beaches","Thu Mar 07 11:50:05 EST 2013","Science","KSEE","-1"
"4677","15000 sharks riding the waves in Florida; time to watch 'Jaws'","Thu Mar 07 14:57:17 EST 2013","Science","Los Angeles Times","91"
"4719","Caffeine Gives Bees a Memory Boost","Thu Mar 07 14:35:38 EST 2013","Science","LiveScience.com","13"
"4755","Didn't See That One Coming: Giant Camels Came From the Great White North","Thu Mar 07 15:29:00 EST 2013","Science","Geekosystem","79"
"4767","Researchers measure distance to nearest galaxy","Thu Mar 07 14:55:36 EST 2013","Science","CBS News","30"
"4786","Dad: Mauled intern was barred from enclosures","Thu Mar 07 15:24:13 EST 2013","Science","San Francisco Chronicle","211"
"4793","Physicist May be Close to Concluding They've Found the Elusive 'God Particle'","Thu Mar 07 15:41:45 EST 2013","Science","GroundReport","30"
"4794","Lion kills woman interning at California sanctuary","Thu Mar 07 08:55:51 EST 2013","Science","Detroit Free Press","-1"
"4800","Oldest Known Star HD 140283: Methuselah Star","Thu Mar 07 15:01:21 EST 2013","Science","Space.com","3"
"4805","Dad of wildlife intern killed by lion: 'It was her dream job'","Thu Mar 07 02:04:19 EST 2013","Science","Q13 FOX","210"
"4817","What Is a 'Boring' Higgs Boson?","Thu Mar 07 15:47:46 EST 2013","Science","Motherboard (blog)","31"
"4819","'It was a dream job for her': woman killed by lion at US animal park","Thu Mar 07 15:24:38 EST 2013","Science","Sydney Morning Herald","220"
"4834","Sniff, sniff: Using the nose to communicate","Thu Mar 07 15:02:28 EST 2013","Science","Columbus Dispatch (blog)","4"
"4841","Study of 11300 years of weather suggests record warming ahead","Thu Mar 07 16:01:42 EST 2013","Science","Los Angeles Times","37"
"4877","Brother: Intern would be devastated to know lion that attacked her was killed","Thu Mar 07 16:06:12 EST 2013","Science","Washington Post","217"
"4908","California probes killing of intern by lion in enclosure","Thu Mar 07 16:40:46 EST 2013","Science","Reuters","217"
"4913","Conservationists Reject New Protections for Polar Bears","Thu Mar 07 16:30:29 EST 2013","Science","Ecorazzi","61"
"4920","Lion attack: Intern killed by cat identified, autopsy scheduled","Thu Mar 07 12:01:52 EST 2013","Science","Los Angeles Times","217"
"4931","Lion kills volunteer at California animal park","Thu Mar 07 15:02:49 EST 2013","Science","Brisbane Times","217"
"4935","Mars rover 'sleeping' through solar storm","Thu Mar 07 16:42:45 EST 2013","Science","UPI.com","131"
"4951","Canadian glaciers face 'irreversible' thaw: report","Thu Mar 07 16:44:48 EST 2013","Science","Sydney Morning Herald","9"
"4963","Comet to Brighten Northern Skies Starting Tonight","Thu Mar 07 16:54:23 EST 2013","Science","National Geographic","113"
"4994","Plants make bees remember them fondly with a jolt of caffeine","Thu Mar 07 16:59:55 EST 2013","Science","Ars Technica","22"
"5007","Shark migration closes beaches - Sun","Thu Mar 07 17:07:38 EST 2013","Science","Sentinel","99"
"5060","'Unclassified' Life Found in Antarctic Lake – Researcher","Thu Mar 07 13:29:02 EST 2013","Science","RIA Novosti","9"
"5092","Mars' Curiosity rover has 'a bit of amnesia' but getting better","Thu Mar 07 17:36:49 EST 2013","Science","Los Angeles Times","132"
"5099","Where Can I See Comet Pan-STARRS?","Thu Mar 07 17:37:33 EST 2013","Science","Discover Magazine (blog)","115"
"5102","Antarctic Lake Vostok yields 'new bacterial life'","Thu Mar 07 16:53:56 EST 2013","Science","BBC News","10"
"5107","Earth warmer than past 11300 years, study finds","Thu Mar 07 16:54:09 EST 2013","Science","Sydney Morning Herald","41"
"5182","Nectar That Gives Bees a Buzz Lures Them Back for More","Thu Mar 07 14:44:10 EST 2013","Science","New York Times","22"
"5183","Global temperature rise is fastest in at least 11000 years, study says","Thu Mar 07 18:29:19 EST 2013","Science","Christian Science Monitor","43"
"5261","African Manatee: Freshwater Species of the Week","Thu Mar 07 19:06:00 EST 2013","Science","National Geographic","84"
"5303","Could A Plague Of Near-Biblical Proportion Ease Poor Israelis Hunger Pangs?","Thu Mar 07 19:03:09 EST 2013","Science","FailedMessiah.com","28"
"5305","Phenomena:","Thu Mar 07 15:41:18 EST 2013","Science","National Geographic","4"
"5313","Alga borrows genes to beat the heat, acid and toxic metals","Thu Mar 07 14:14:10 EST 2013","Science","Science News","4"
"5330","Historic floods? Rivers of lava? More to Mars than meets the eye","Thu Mar 07 19:46:43 EST 2013","Science","Los Angeles Times","16"
"5361","Thousands of sharks shut down beaches","Thu Mar 07 20:05:05 EST 2013","Science","NewsOK.com","105"
"5363","Thousands of sharks invade Florida's beaches","Thu Mar 07 20:04:19 EST 2013","Science","Sydney Morning Herald","105"
"5368","Signs Of Life From Lake Vostok","Thu Mar 07 19:30:48 EST 2013","Science","Scientific American (blog)","13"
"5449","As Florida Sharks Swarm, Spring Breakers Feel Like They Are In A New 'Jaws ...","Thu Mar 07 20:43:02 EST 2013","Science","KpopStarz","106"
"5459","Climate To Warm Beyond Levels Seen For 11300 Years","Thu Mar 07 20:56:04 EST 2013","Science","Huffington Post","46"
"5492","Higgs-Hatin': 'Vanilla' Boson May Be Real","Thu Mar 07 21:12:52 EST 2013","Science","Discovery News","34"
"5538","Polar Bears Go to Court","Thu Mar 07 21:46:42 EST 2013","Science","New York Times","84"
"5559","Florida Beaches Reopen After 15000 Sharks Invade Coastal Waters","Thu Mar 07 21:58:39 EST 2013","Science","Latinos Post","109"
"5567","Global Temperatures Highest in 4000 Years","Thu Mar 07 22:00:51 EST 2013","Science","New York Times","49"
"5607","Distance to our nearest galaxy calculated: 163000 light years","Thu Mar 07 20:58:37 EST 2013","Science","Times of India","32"
"5608","Fla. beaches reopen after thousands of sharks sighted","Thu Mar 07 22:29:35 EST 2013","Science","Rocky Mount Telegram","111"
"5650","Florida beaches reopen after thousands of sharks sighted","Thu Mar 07 23:05:50 EST 2013","Science","Rocky Mount Telegram","111"
"5691","Rare comet visible in New Zealand","Thu Mar 07 22:50:40 EST 2013","Science","TVNZ","124"
"5707","Caffeine amps up bees' memory, study finds","Thu Mar 07 23:59:43 EST 2013","Science","Los Angeles Times","27"
"5719","Comet PanSTARRS will appear in skies above Pittsburgh this month, will we see ...","Fri Mar 08 00:06:43 EST 2013","Science","Pittsburgh Post Gazette","125"
"5758","Comet PanSTARRS will appear in skies above Pittsburgh this month, but will we ...","Fri Mar 08 00:06:43 EST 2013","Science","Pittsburgh Post Gazette","126"
"5761","Nearest galaxy to our Milky Way is 163000 light-years away: Astronomers","Fri Mar 08 00:49:05 EST 2013","Science","Indian Express","32"
"5765","Algae use genes to beat the heat, acid, and toxic metals","Fri Mar 08 01:00:54 EST 2013","Science","Science Recorder","5"
"5770","Check it out: An early spring comet","Fri Mar 08 00:56:05 EST 2013","Science","Alamogordo Daily News","129"
"5780","Bid to ban trade of polar bear pelts fails","Fri Mar 08 01:07:12 EST 2013","Science","Science Recorder","71"
"5833","Additional data supports existence of Higgs Boson","Fri Mar 08 01:53:01 EST 2013","Science","Science Recorder","35"
"5840","Florida beaches close as sharks invade coastal waters","Thu Mar 07 13:47:26 EST 2013","Science","The Guardian","113"
"5864","comet 'lighting sky' as it flies by","Fri Mar 08 02:38:12 EST 2013","Science","BBC News","127"
"5882","Study of centuries of weather suggests record warming ahead","Fri Mar 08 02:48:41 EST 2013","Science","Los Angeles Times","45"
"5953","Polar Bear Trade Ban Nixed","Fri Mar 08 03:42:16 EST 2013","Science","Discovery News","72"
"5986","Environmentalists oppose Navy offshore training","Fri Mar 08 03:58:00 EST 2013","Science","The Associated Press","2"
"6029","Global warming is epic, long-term study says","Fri Mar 08 04:53:32 EST 2013","Science","CNN International","49"
"6041","Rats Communicate Through Sniffing As Well: Study","Fri Mar 08 05:04:49 EST 2013","Science","French Tribune","5"
"6046","Red Alga Borrows Genes to Survive in Extreme Weather: Study","Fri Mar 08 05:09:17 EST 2013","Science","French Tribune","6"
"6080","Bees' Needs: Caffeine","Fri Mar 08 05:45:50 EST 2013","Science","TIME","31"
"6118","It's not Jaws, but migration of sharks close to our shores is unsettling","Fri Mar 08 06:16:31 EST 2013","Science","Palm Beach Post","117"
"6126","Naked-Eye Comet Pan-STARRS at Its Brightest This Weekend","Fri Mar 08 06:25:59 EST 2013","Science","Space.com","132"
"6154","New form of animal communication discovered: sniffing!","Fri Mar 08 06:45:51 EST 2013","Science","Indian Express","5"
"6187","First chance to glimpse comet on Friday","Fri Mar 08 07:09:56 EST 2013","Science","Telegraph.co.uk","132"
"6188","Newfound Particle Still Looks Like a Higgs Boson","Fri Mar 08 07:10:52 EST 2013","Science","LiveScience.com","37"
"6248","Record sharks threaten Spring Break in Florida","Fri Mar 08 08:04:15 EST 2013","Science","Telegraph.co.uk","121"
"6296","Caffeine boosts bees' memory, say researchers","Fri Mar 08 08:36:43 EST 2013","Science","Science Recorder","34"
"6326","Comet to appear in UK skies","Fri Mar 08 08:48:09 EST 2013","Science","BBC News","143"
"6327","A Locust Plague, Shy of Biblical Proportions, in Israel","Wed Mar 06 20:21:14 EST 2013","Science","New York Times","34"
"6334","Global Warning May Be More Dramatic Than We Realize","Fri Mar 08 07:54:17 EST 2013","Science","The Atlantic Wire","53"
"6414","Radar Imaging Reveals Massive Flooding on Mars 500 Million Years Ago","Fri Mar 08 09:31:06 EST 2013","Science","Cleveland Leader","27"
"6422","3D image reveals ancient mega-flood on Mars","Fri Mar 08 09:35:33 EST 2013","Science","The Space Reporter","28"
"6461","Turtle 'victory' at wildlife meeting","Fri Mar 08 09:50:29 EST 2013","Science","BBC News","26"
"6480","New study finds global temperatures are highest in 4000 years","Fri Mar 08 10:01:44 EST 2013","Science","Science Recorder","57"
"6481","Comet could be visible with the naked eye in the northern hemisphere starting ...","Fri Mar 08 09:48:47 EST 2013","Science","SlashGear","146"
"6486","Comet Pan-STARRS in the night sky; how to watch the show","Fri Mar 08 10:03:08 EST 2013","Science","Los Angeles Times","147"
"6495","Stone in shipwreck may be Viking navigators' tool","Fri Mar 08 10:09:03 EST 2013","Science","Huffington Post","28"
"6543","Life reportedly found in buried Antarctic lake","Fri Mar 08 10:27:30 EST 2013","Science","Fox News","26"
"6576","Rats Communicate With Each Other By… Sniffing","Thu Mar 07 12:11:49 EST 2013","Science","Gizmodo","5"
"6593","Bees Buzzing on Caffeine","Fri Mar 08 10:50:41 EST 2013","Science","National Geographic","35"
"6604","Recent Global Temperature Rise is Fastest in 11000 Years since Last Ice Age","Fri Mar 08 11:00:09 EST 2013","Science","Science World Report","58"
"6635","Sharks Moving Closer and Closer to the Shores in Florida","Fri Mar 08 11:16:38 EST 2013","Science","Counsel & Heal","123"
"6674","Study: Global Temperatures Have the Risen Fastest in 11000 Years","Fri Mar 08 11:27:04 EST 2013","Science","Cleveland Leader","58"
"6708","Report: Global temps are the highest they've been in 4000 years","Fri Mar 08 11:38:49 EST 2013","Science","io9","61"
"6728","How Extreme Alga Survives in Hot Springs and Mine Shafts","Fri Mar 08 11:38:40 EST 2013","Science","LiveScience.com","7"
"6746","Study finds Earth is warmer now than most of the last 11300 years","Fri Mar 08 11:45:52 EST 2013","Science","The Verge","63"
"6794","Antarctic subglacial Lake Vostok yields new bacterial life form","Fri Mar 08 11:05:36 EST 2013","Science","DigitalJournal.com","28"
"6799","Did researchers find a new branch on the tree of life in Lake Vostok?","Fri Mar 08 12:05:51 EST 2013","Science","Ars Technica","29"
"6809","Shark Spring Break: Florida Swarm Explained","Fri Mar 08 12:02:12 EST 2013","Science","Discovery News","32"
"6820","Rats Communicate Through Sniffing at Each Other, Scientists Learn","Fri Mar 08 12:11:46 EST 2013","Science","Science World Report","7"
"6858","NASA Curiosity Mars Rover Survives Tough Week","Fri Mar 08 11:46:42 EST 2013","Science","InformationWeek","9"
"6878","Curiosity Will Encounter Mars' Moving Dunes","Fri Mar 08 12:25:53 EST 2013","Science","Discovery News","9"
"6890","NASA has Mars rover Curiosity sleep through radiation blast","Fri Mar 08 12:36:20 EST 2013","Science","Computerworld","10"
"6895","Spring Break Shark Swarm: Thousands of Sharks Shut Down Florida Beaches","Fri Mar 08 12:49:29 EST 2013","Science","ABC News","123"
"6897","Comet watchers may get an eyeful this weekend","Fri Mar 08 11:47:46 EST 2013","Science","Detroit Free Press","158"
"6898","Hopes fade of Higgs particle opening door to new realms soon","Fri Mar 08 12:32:51 EST 2013","Science","Economic Times","40"
"6908","Sniff, Sniff: Study Finds New Form of Rat Communication","Fri Mar 08 12:43:16 EST 2013","Science","Nature World News","8"
"6918","Comet View Possible Just After Sunset in Johns Creek","Fri Mar 08 12:52:17 EST 2013","Science","Patch.com","158"
"6957","Study Of Past 11300 Years Shows That Global Warming Is All Too Real","Fri Mar 08 13:01:45 EST 2013","Science","Gothamist","70"
"6958","New Venture Seeks Printable Space Rockets","Fri Mar 08 13:03:16 EST 2013","Science","PC Magazine","5"
"6961","Comet Pan-STARRS at its brightest this weekend","Fri Mar 08 12:54:26 EST 2013","Science","Fox News","158"
"6983","'Unclassified and unidentified' life found in Antarctic lake","Fri Mar 08 13:11:37 EST 2013","Science","Telegraph.co.uk","32"
"7015","Comet visible tonight, if weather cooperates","Fri Mar 08 13:26:22 EST 2013","Science","Oskaloosa Herald","162"
"7036","Scientists find new kind of bacterial life in hidden Antarctic lake","Fri Mar 08 13:33:14 EST 2013","Science","The Guardian","34"
"7085","Update on PanSTARRS: Best viewing begins Sunday","Fri Mar 08 13:54:46 EST 2013","Science","Houston Chronicle (blog)","162"
"7086","Open-Sourcing Outer Space: 3-D Printing Meets Rocket Science","Fri Mar 08 14:07:54 EST 2013","Science","Wired","8"
"7097","Human Brain Cells Make Mice Smarter","Fri Mar 08 13:30:17 EST 2013","Science","Discovery News","6"
"7123","Mouse-Human Brain Mashup Makes Mice Smarter, May Help Explain How We ...","Fri Mar 08 14:18:08 EST 2013","Science","Huffington Post","9"
"7128","Tranplanted Human Brain Cells Make Mice Smarter: Bioethicists Wring Hands","Fri Mar 08 14:03:25 EST 2013","Science","Reason (blog)","8"
"7129","Plants lace their nectar with drugs to make bees return","Fri Mar 08 14:24:08 EST 2013","Science","New Scientist","36"
"7151","There and Back Again: Evidence of Reverse Evolution Seen in Dust Mites","Fri Mar 08 14:31:24 EST 2013","Science","Geekosystem","3"
"7171","Navy Offshore Training Program Near California Coast Opposed By ...","Fri Mar 08 11:36:50 EST 2013","Science","Huffington Post","-1"
"7172","Higgs 'God' particle a big let-down say physicists","Fri Mar 08 14:42:47 EST 2013","Science","Globe and Mail","40"
"7197","Calif regulators reject Navy offshore training","Fri Mar 08 15:06:00 EST 2013","Science","The Associated Press","8"
"7200","Calif Regulators Reject Navy Offshore Training","Fri Mar 08 15:08:15 EST 2013","Science","ABC News","8"
"7206","Bees Buzz on Caffeine, Gives them a Memory Boost","Fri Mar 08 14:57:20 EST 2013","Science","Counsel & Heal","37"
"7227","California Coastal Commission rejects Navy offshore explosives training plan","Fri Mar 08 15:11:44 EST 2013","Science","Washington Post","9"
"7228","Global temps highest in 4000 years, according to report","Fri Mar 08 15:11:23 EST 2013","Science","SlashGear","71"
"7242","California Coastal Commission rejects Navy offshore training","Fri Mar 08 15:13:52 EST 2013","Science","San Jose Mercury News","8"
"7250","Plants manipulate nectar with drugs to draw bees","Fri Mar 08 15:18:59 EST 2013","Science","Science Recorder","37"
"7271","15000 Sharks Swarm Florida Beaches At The Height Of Spring Break","Fri Mar 08 15:28:21 EST 2013","Science","Business Insider","126"
"7278","NASA Releases Augmented Reality App With 3D Models Of Real Spacecraft ...","Fri Mar 08 15:11:25 EST 2013","Science","Android Police","13"
"7301","Pan-STARRS comet about to star in Northwest's starry skies","Fri Mar 08 15:18:34 EST 2013","Science","KOMO News (blog)","165"
